Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,GU,FR,PF,,224.0,raw corals,,S,W
2016,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,BE,CD,,13.232,2.35,logs,m3,E,W
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,JP,PG,6.0,6.0,leather products (small),,T,C
2016,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,VN,IT,BO,,4.0,sides,,T,W
2016,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,HK,NL,,433.0,,live,,T,A
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ME,NL,,,109.0,live,,,A
2016,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,CR,US,MD,,60.0,carvings,g,T,W
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TM,FR,PG,,11.0,leather products (small),,T,C
2016,II,Naja kaouthia,Reptilia,Serpentes,Elapidae,Naja,US,CN,,2.0,,leather products (small),,P,I
2016,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,BL,FR,US,,1.0,caviar,kg,T,F
2016,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,TW,JP,,,6.0,live,,P,A
2016,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,US,IT,XX,4.0,,jewellery,,T,W
2016,II,Montipora samarensis,Anthozoa,Scleractinia,Acroporidae,Montipora,US,ID,,10.0,,live,,T,C
2016,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,KR,NL,,,20.0,live,,T,C
2016,II,Pavona spp.,Anthozoa,Scleractinia,Agariciidae,Pavona,HK,TO,,113.0,,live,,T,W
2016,II,Masdevallia kuhniorum,,Orchidales,Orchidaceae,Masdevallia,DE,CO,,2.0,,live,,T,A
2016,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,ME,IT,VN,,16.0,leather products (small),,T,C
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TZ,,1.0,,skins,,H,W
2016,I,Encephalartos laevifolius,,Cycadales,Zamiaceae,Encephalartos,JP,ZA,,21.0,,live,,T,D
2016,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,TR,SR,,5.0,,live,,T,W
2016,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,DE,US,,3.0,3.0,specimens,ml,M,F
2016,II,Heliopora coerulea,Anthozoa,Helioporacea,Helioporidae,Heliopora,US,IT,SB,,2.0,raw corals,,T,W
2016,II,Tuberolabium woodii,,Orchidales,Orchidaceae,Tuberolabium,JP,PH,,,20.0,live,,T,A
2016,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,CH,SG,XX,,1.0,jewellery,,T,O
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,NL,MY,,,20.0,live,,T,D
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,EE,ZA,,1.0,trophies,,H,C
2016,II,Cyphastrea spp.,Anthozoa,Scleractinia,Faviidae,Cyphastrea,JP,FJ,,20.0,,raw corals,,T,W
2016,III,Arctictis binturong,Mammalia,Carnivora,Viverridae,Arctictis,KR,CU,,,2.0,live,,T,C
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,ES,US,3.0,,leather products (small),,T,I
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,TH,GY,,,38.0,live,,T,W
2016,II,Taxus cuspidata,,Pinales,Taxaceae,Taxus,CN,KR,,2070.0,,live,,T,A
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,FR,TH,,1.0,leather products (large),,T,D
2016,II,Gongora atropurpurea,,Orchidales,Orchidaceae,Gongora,US,PE,,,8.0,live,,T,A
2016,II,Cleistocactus spp.,,Caryophyllales,Cactaceae,Cleistocactus,GF,NL,,,8.0,live,,,A
2016,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,AE,NL,,,280.0,live,,,A
2016,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,MQ,NL,,,122.0,live,,,A
2016,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,JP,EC,,1.0,,live,,T,A
2016,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,MA,IT,ID,,1.0,leather products (small),,P,W
2016,II,Dendrobium nobile,,Orchidales,Orchidaceae,Dendrobium,KZ,NL,,,1346.0,live,,,A
2016,II,Stichopathes spp.,Anthozoa,Antipatharia,Antipathidae,Stichopathes,IT,US,XX,,18.0,specimens,,S,W
2016,II,Canis lupus monstrabilis,Mammalia,Carnivora,Canidae,Canis,US,CA,,1.0,,skulls,,P,W
2016,II,Agalychnis spurrelli,Amphibia,Anura,Hylidae,Agalychnis,DK,EC,,10.0,,live,,T,R
2016,II,Aerangis citrata,,Orchidales,Orchidaceae,Aerangis,JP,MG,,1.0,,live,,P,A
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CM,FR,,,5.7e-05,cosmetics,kg,T,C
2016,I,Paphiopedilum spicerianum,,Orchidales,Orchidaceae,Paphiopedilum,FR,TH,,10.0,,live,,T,A
2016,I,Paphiopedilum dianthum,,Orchidales,Orchidaceae,Paphiopedilum,US,DE,,10.0,10.0,live,,T,D
2016,II,Stelis emarginata,,Orchidales,Orchidaceae,Stelis,DE,CH,DE,2.0,,live,,T,A
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KW,IT,VN,,54.0,leather products (small),,P,C
2016,II,Sievekingia reichenbachiana,,Orchidales,Orchidaceae,Sievekingia,DE,CO,,4.0,,live,,T,A
2016,II,Mammillaria rhodantha,,Caryophyllales,Cactaceae,Mammillaria,BA,NL,,,42.0,live,,,A
2016,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,TR,ID,,,2.0,live,,T,W
2016,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,AW,NL,,,100.0,live,,,A
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MV,DE,FR,,0.33,extract,g,T,C
2016,II,Epidendrum hybrid,,Orchidales,Orchidaceae,Epidendrum,DE,TW,,818.0,,live,,T,A
2016,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,BN,NL,,,2.0,live,,T,C
2016,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,NO,ID,,87.0,,raw corals,,T,F
2016,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,FR,ID,,192.0,garments,,T,W
2016,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,NO,SE,ID,,6.0,live,,T,F
2016,II,Turbinaria peltata,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,PE,ID,,,21.0,live,,T,W
2016,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,AE,NL,,,14.0,live,,,A
2016,II,Ornithoptera rothschildi,Insecta,Lepidoptera,Papilionidae,Ornithoptera,GB,ID,,,50.0,bodies,,T,F
2016,II,Dendrobium findlayanum,,Orchidales,Orchidaceae,Dendrobium,DE,TH,,29.0,,live,,T,A
2016,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,DK,ID,,,3.0,live,,T,W
2016,II,Parodia leninghausii,,Caryophyllales,Cactaceae,Parodia,IQ,NL,,,113.0,live,,,A
2016,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,KW,CZ,,,30.0,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,MA,GB,2.0,6.0,live,,P,D
2016,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,CN,,2727.0,2727.0,specimens,,T,C
2016,II,Mammillaria backebergiana,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,,5016.0,live,,,A
2016,II,Escobaria laredoi,,Caryophyllales,Cactaceae,Escobaria,CH,DE,,,1.0,live,,T,A
2016,II,Aquilaria filaria,,Myrtales,Thymelaeaceae,Aquilaria,SG,HK,ID,35.5,35.5,chips,kg,T,W
2016,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,NZ,ID,,,10.0,live,,T,F
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BR,FR,VN,,76.06,leather products (small),,T,C
2016,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,AZ,IT,VE,,58.0,leather products (small),,T,W
2016,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,BD,NL,DK,,5.0,live,,T,C
2016,II,Nepenthes ventricosa,,Nepenthales,Nepenthaceae,Nepenthes,TW,PH,,,400.0,live,,T,A
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MO,FR,US,5.0,,jewellery,,T,W
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,CH,ID,2.0,,leather products (small),,T,C
2016,II,Huso dauricus x acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Huso,BE,CN,,1580.4,2424.4,caviar,kg,T,C
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,765.0,,live,,T,W
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,JP,MW,,81.0,skins,,T,R
2016,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,US,KR,RU,1020.0,,medicine,,T,I
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CN,KR,ID,176.0,,leather products (small),,T,W
2016,II,Spizastur melanoleucus,Aves,Falconiformes,Accipitridae,Spizastur,US,PE,,2.0,2.0,live,,T,C
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,CN,IT,SB,,1.0,raw corals,,T,W
2016,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,PH,HK,SC,23.0,,live,,B,C
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,GB,,50.0,piano keys,,P,O
2016,II,Varanus dumerilii,Reptilia,Sauria,Varanidae,Varanus,CA,ID,,,6.0,live,,T,F
2016,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,ID,,150.0,,live,,T,C
2016,II,Stanhopea candida,,Orchidales,Orchidaceae,Stanhopea,SG,PE,,,12.0,live,,T,A
2016,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,KP,CN,CA,,2.0,bodies,,T,W
2016,II,Neottia puberula,,Orchidales,Orchidaceae,Neottia,PL,RU,XX,13.0,,specimens,,S,W
2016,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,VN,7.0,,garments,,T,C
2016,II,Sigmatostalix picturatissima,,Orchidales,Orchidaceae,Sigmatostalix,DE,PA,,5.0,,live,,T,A
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,IT,ZW,,2.0,skin pieces,,T,C
2016,I,Chlamydotis macqueenii,Aves,Gruiformes,Otididae,Chlamydotis,KZ,AE,AE,,637.0,live,,N,C
2016,II,Acanthastrea lordhowensis,Anthozoa,Scleractinia,Mussidae,Acanthastrea,DK,AU,,835.0,,live,,T,W
2016,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,TH,HK,VE,,2.0,leather products (large),,T,W
2016,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,US,CA,,1.0,,live,,P,C
2016,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,JP,BE,DE,1.0,1.0,live,,T,C
2016,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,US,FM,,50.0,,live,,T,C
2016,II,Cymbidium floribundum,,Orchidales,Orchidaceae,Cymbidium,DE,CH,DE,3.0,,live,,T,A
2016,II,Gymnocalycium mihanovichii,,Caryophyllales,Cactaceae,Gymnocalycium,TM,NL,,,612.0,live,,,A
2016,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,GB,AU,,4.0,,live,,T,W
2016,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,PE,3.0,7.0,garments,,T,W
2016,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH,US,VN,,68.0,specimens,,M,C
2016,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,US,CA,XX,10.0,,medicine,,P,I
2016,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,US,AE,US,,1.0,live,,P,C
2016,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,PE,7.0,,garments,,T,W
2016,II,Dendrobium bellatulum,,Orchidales,Orchidaceae,Dendrobium,DE,TH,,30.0,,live,,T,A
2016,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,JP,NZ,,34.0,35.0,live,,T,C
2016,II,Austrocylindropuntia spp.,,Caryophyllales,Cactaceae,Austrocylindropuntia,HK,NL,,,440.0,live,,,A
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,GB,FR,250.0,,caviar,g,P,I
2016,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AT,,,2.0,,skins,,H,W
2016,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,BH,BE,CZ,,31.0,live,,T,C
2016,II,Cattleya walkeriana,,Orchidales,Orchidaceae,Cattleya,JP,AR,,20.0,,live,,T,A
2016,II,Dendrobium euryanthum,,Orchidales,Orchidaceae,Dendrobium,DE,EC,,2.0,,live,,T,A
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,ML,27.0,,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,FR,BR,,4.0,garments,,T,W
2016,II,Opuntia pilifera,,Caryophyllales,Cactaceae,Opuntia,CH,NL,,,3.0,live,,,A
2016,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IS,IT,VN,,1.0,leather products (small),,P,C
2016,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BS,US,,5.0,,live,,P,C
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,5.0,,skulls,,T,W
2016,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,AR,FR,VN,,0.5,leather products (small),,T,C
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,DE,IT,,184.558,extract,g,T,C
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,,12.0,12.0,live,,T,C
2016,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,TH,CN,,,2610.0,medicine,g,T,W
2016,II,Echinopsis ancistrophora,,Caryophyllales,Cactaceae,Echinopsis,BY,NL,,,1.0,live,,,A
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,MA,NL,ID,,93.0,leather products (small),,T,W
2016,II,Epigeneium spp.,,Orchidales,Orchidaceae,Epigeneium,AU,PH,,,10.0,live,,T,A
2016,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,RO,ID,,10.0,,raw corals,,T,W
2016,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,CH,DE,,,7.0,live,,T,C
2016,II,Merulina ampliata,Anthozoa,Scleractinia,Merulinidae,Merulina,PL,ID,,277.0,222.0,live,,T,F
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AZ,FR,US,,1.0,leather products (large),,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MK,SM,ZA,,4.13,extract,kg,T,W
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MY,PT,US,223.0,242.0,leather products (small),,T,W
2016,II,Dionaea muscipula,,Nepenthales,Droseraceae,Dionaea,HK,US,,,416.0,extract,mg,T,A
2016,II,Chamaeleo laevigatus,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,US,UG,,12.0,,specimens,,S,W
2016,II,Naja sputatrix,Reptilia,Serpentes,Elapidae,Naja,CH,FR,ID,,9.0,leather products (small),,T,W
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,MY,FR,ID,59.0,78.5,leather products (small),,T,W
2016,II,Oncidium hybrid,,Orchidales,Orchidaceae,Oncidium,RE,NL,,,1248.0,live,,,A
2016,N,Lapemis curtus,Reptilia,Serpentes,Hydrophiidae,Lapemis,IT,MY,,7993.0,,skins,,,
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,FR,ID,,7.0,skins,,T,C
2016,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,LV,IT,,0.7,caviar,kg,,
2016,II,Pionites leucogaster,Aves,Psittaciformes,Psittacidae,Pionites,JP,BE,DE,7.0,3.0,live,,T,C
2016,I,Eretmochelys imbricata imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,PA,,72.0,,specimens,,S,W
2016,II,Acipenser hybrid,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,DE,,,0.056,caviar,kg,T,C
2016,II,Bulbophyllum hybrid,,Orchidales,Orchidaceae,Bulbophyllum,FR,EC,,1.0,,live,,T,A
2016,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,KR,DE,,,25.0,live,,T,C
2016,II,Cycas revoluta,,Cycadales,Cycadaceae,Cycas,AE,IN,,,2500.0,live,,T,A
2016,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,AU,IT,CO,,1.0,leather products (small),,P,C
2016,II,Bifrenaria secunda,,Orchidales,Orchidaceae,Bifrenaria,DE,PE,,1.0,1.0,live,,T,A
2016,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,BD,ID,,,32.0,live,,T,C
2016,I,Paphiopedilum spicerianum,,Orchidales,Orchidaceae,Paphiopedilum,US,DE,,8.0,8.0,live,,T,D
2016,II,Delphinus delphis,Mammalia,Cetacea,Delphinidae,Delphinus,CA,US,,,2.0,specimens,,S,W
2016,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,CH,DE,CA,,10.0,claws,,T,W
2016,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,LY,GY,,,90.0,live,,T,W
2016,II,Cuora amboinensis,Reptilia,Testudines,Geoemydidae,Cuora,US,PH,XX,,28.0,specimens,,S,W
2016,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,,144.0,,skins,g,S,W
2016,I,Paphiopedilum sangii,,Orchidales,Orchidaceae,Paphiopedilum,US,DE,,10.0,11.0,live,,T,D
2016,I,Paphiopedilum hookerae,,Orchidales,Orchidaceae,Paphiopedilum,US,MY,,30.0,34.0,live,,T,D
2016,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,KR,,9.0,,extract,kg,T,I
2016,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,10.0,seeds,,T,D
2016,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,PL,ID,,5897.0,5068.0,live,,T,F
2017,II,Glaucis hirsutus,Aves,Apodiformes,Trochilidae,Glaucis,US,PE,,,10.0,specimens,,S,W
2016,II,Brachypelma klaasi,Arachnida,Araneae,Theraphosidae,Brachypelma,US,NL,DE,9.0,9.0,live,,T,C
2016,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,US,DE,US,1.0,1.0,live,,P,F
2016,II,Felis manul,Mammalia,Carnivora,Felidae,Felis,DE,RU,,1.0,,live,,B,C
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,CH,FR,5703.0,,caviar,g,T,C
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,SG,PH,,16.0,skins,,T,D
2016,II,Pleurothallis sclerophylla,,Orchidales,Orchidaceae,Pleurothallis,US,AR,,,6.0,live,,T,A
2016,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,SG,PH,,,3.0,live,,T,A
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,FR,TR,ID,,123.0,skins,,T,W
2016,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,JP,PE,,102.0,23.0,live,,T,D
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,IT,VN,,45.0,skins,,T,C
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,IT,ML,1280.0,,skin pieces,,T,W
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,FI,,1097.085,1201.455,caviar,kg,T,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,KR,AU,5.0,,leather products (small),,T,C
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,BS,,,4.0,ivory carvings,,T,W
2016,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,US,CA,,35.0,,skulls,,H,W
2016,II,Stanhopea spp.,,Orchidales,Orchidaceae,Stanhopea,DE,CO,,19.0,,live,,T,A
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,1.0,,trophies,,P,W
2016,II,Stenocactus multicostatus,,Caryophyllales,Cactaceae,Stenocactus,TH,MY,,,5000.0,live,,T,A
2016,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,XX,RS,,,36.0,specimens,,S,W
2016,I,Struthio camelus,Aves,Struthioniformes,Struthionidae,Struthio,IT,US,XX,1.0,,garments,,Q,O
2016,II,Vanda hybrid,,Orchidales,Orchidaceae,Vanda,NO,NL,,,2575.0,live,,,A
2016,II,Rhipsalis pilocarpa,,Caryophyllales,Cactaceae,Rhipsalis,LB,NL,,,12.0,live,,,A
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LI,AT,XX,,7.0,ivory carvings,,Q,O
2016,II,Aquilaria filaria,,Myrtales,Thymelaeaceae,Aquilaria,HK,ID,,3612.0,,chips,kg,T,W
2016,I,Paphiopedilum hybrid,,Orchidales,Orchidaceae,Paphiopedilum,US,JP,,116.0,,live,,T,A
2016,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,HK,CH,TW,2.0,,carvings,,T,O
2016,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,SU,IT,BO,,76.0,leather products (small),,T,W
2016,II,Coelogyne nitida,,Orchidales,Orchidaceae,Coelogyne,DE,TH,,3.0,,live,,T,A
2016,II,Liparis latifolia,,Orchidales,Orchidaceae,Liparis,DE,PH,,,5.0,live,,T,A
2016,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,NO,NL,,,8213.0,live,,,A
2016,II,Opuntia humifusa,,Caryophyllales,Cactaceae,Opuntia,CH,DE,,,1.0,live,,T,A
2016,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,US,EC,,19.0,,live,,T,D
2016,II,Thelasis pygmaea,,Orchidales,Orchidaceae,Thelasis,HK,LA,,2.0,,leaves,,S,A
2016,II,Hieraaetus pennatus,Aves,Falconiformes,Accipitridae,Hieraaetus,CH,FR,DE,,2.0,live,,T,C
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CZ,CH,US,1093.0,,leather products (small),,T,W
2016,II,Fernandezia crystallina,,Orchidales,Orchidaceae,Fernandezia,DE,EC,,2.0,,live,,T,A
2016,II,Stylaster spp.,Hydrozoa,Stylasterina,Stylasteridae,Stylaster,US,AU,,2.0,,live,,Z,W
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,EG,IT,ZA,,2.0,leather products (small),,P,C
2016,II,Pavona spp.,Anthozoa,Scleractinia,Agariciidae,Pavona,AE,TO,,13.0,,raw corals,,T,W
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZW,,4.0,,leather products (large),,T,R
2016,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,MA,ID,,,15.0,live,,T,W
2016,II,Campylopterus hemileucurus,Aves,Apodiformes,Trochilidae,Campylopterus,US,GB,XX,1.0,,feathers,,T,O
2016,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,TR,ID,,,41.0,live,,T,F
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,MY,,3.0,leather products (small),,P,W
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,MC,ZW,,3.0,leather products (small),,P,R
2016,II,Gastrodia elata,,Orchidales,Orchidaceae,Gastrodia,TH,CN,,,8320.0,medicine,g,T,A
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KW,MC,ZW,,1.0,leather products (small),,P,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CH,AU,167.0,,leather products (small),,T,C
2016,II,Ferocactus robustus,,Caryophyllales,Cactaceae,Ferocactus,LB,NL,,,6.0,live,,,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,MO,US,,2.0,leather products (large),,T,W
2016,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,IT,AR,,3.0,garments,,T,C
2016,II,Lycaste reichenbachii,,Orchidales,Orchidaceae,Lycaste,DE,PE,,,3.0,live,,T,A
2016,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,FO,NL,,,26.0,live,,,A
2016,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,UZ,AE,AT,,4.0,live,,P,C
2016,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,QA,US,XX,84.0,,raw corals,,T,O
2016,II,Acineta antioquiae,,Orchidales,Orchidaceae,Acineta,DE,CO,,4.0,,live,,T,A
2016,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,IT,CN,,2000.0,,feathers,,T,
2016,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IR,ID,,,25.0,live,,T,W
2016,II,Amazona albifrons,Aves,Psittaciformes,Psittacidae,Amazona,US,MX,,1.0,,live,,P,I
2016,II,Euphyllia paradivisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,IT,ID,,70.0,323.0,live,,T,F
2016,II,Nepenthes rhombicaulis,,Nepenthales,Nepenthaceae,Nepenthes,TW,MY,,,20.0,cultures,,T,A
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,IL,CZ,,,139.0,live,,T,C
2016,II,Bulbophyllum blepharistes,,Orchidales,Orchidaceae,Bulbophyllum,AU,MY,,,3.0,live,,T,D
